time,temperature
1554384728,15.939693009573833
1554386531,15.860479453082021
1554388335,15.766237115080362
1554390138,15.23219598229776
1554391941,15.280466430444307
1554393730,16.569378627109277
1554395533,16.67295468336225
1554397352,15.059180882944162
1554399154,15.164397565879213
1554400958,14.87145734674511
1554402762,14.870311972782027
1554404504,14.772805797080945
1554406308,14.752112761602632
1554408111,14.74367360663359
1554409915,14.612858394348144
1554411719,14.377239622098951
1554413522,14.104037587384392
1554415326,14.19104998612453
1554417129,13.975837149007397
1554418932,14.54106404134561
1554420676,14.643186718017454
1554422479,15.084747722498305
1554424282,15.407377021893147
1554426085,15.793663670155883
1554427889,16.474512767856123
1554429691,17.712767491599614
1554431495,18.500147802340166
1554433298,19.74122333558389
1554435100,21.162538358328938
1554436884,15.211069892750732
1554438688,15.160355547919423
1554440510,24.494166553668673
1554442312,25.00467824821628
1554444115,25.427235469756514
1554451504,25.695402342543996
1554453306,25.86152785178865
1554455109,25.709449932757618
1554456912,25.452933809821705
1554458774,25.041263390797877
1554460576,24.25992561317795
1554462379,22.66051677584001
1554464182,21.721218323959707
1554465985,20.57593254856078
1554467727,20.10863648488406
1554469530,19.681294865035614
1554471272,19.4026298291909
1554473136,19.013896223186528
1554474938,18.8208076225726
1554476741,18.529223424852745
1554478544,18.39026093114193
1554480464,22.203712076057066
1554482267,23.8593168140099
1554516643,20.470255727400232
1554518445,21.84984707224577
1554520247,21.86943759297063
1554522050,23.384526361276016
1554527457,26.58847852157848
1554529259,27.531265561600545
1554531062,28.661389233376873
1554532863,28.79677383713289
1554541872,28.761563261092043
1554543674,28.02814132722566
1554545476,26.578366237801035
1554547278,25.569691508292372
1554549079,24.366526942278863
1554550881,23.179754482214364
1554552683,21.601537835673653
1554554486,20.97061019956725
1554556348,20.661846456863064
1554558150,20.185272091406667
1554559953,19.58962213439593
1554561755,19.449608064305448
1554563558,19.368696752228754
1554565360,19.142607298705748
1554567233,24.214663510198285
1554569035,25.542963693739047
1554570827,18.15064904329238
1554572569,18.051577128100817
1554574312,18.08747694178578
1554576115,17.806188338434033
1554577918,17.610523512782187
1554579720,17.498208551196303
1554581523,17.040561589032023
1554583326,16.918806769906148
1554585189,16.715090382438134
1554586991,16.467364181525557
1554588794,16.435284249852483
1554590596,16.510713751604012
1554592399,15.304421493191661
1554594202,15.759489011429796
1554596005,16.72451114837154
1554597808,17.824051304293338
1554599670,19.20546899899418
1554601473,20.503074522462114
1554603276,22.948718967097737
1554605198,23.955322216576214
1554607309,25.03306445967562
1554609420,27.392181580422427
1554611203,18.496926429992644
1554612946,18.48657793216948
1554614688,30.80467820055061
1554616568,31.731342612796226
1554618634,32.07035949637989
1554620747,33.075543531516125
1554622623,33.81648750486408
1554624704,33.13562938012735
1554626642,33.155444858105966
1554628712,32.62270488052244
1554630787,31.91547001422076
1554632529,30.091570079161315
1554634374,28.26775176830943
1554636198,27.250538643871284
1554638417,25.742206489875436
1554640460,24.888165684898958
1554642202,24.082240842270465
1554643944,24.575366725740665
1554645944,23.877892760490603
1554647853,23.75967697840089
1554649891,23.377516030931744
1554652046,23.048683687419693
1554654411,28.757584552706177
1554656477,22.66895310392232
1554658404,22.24043429339485
1554660712,21.677197517656367
1554662867,21.115713639208614
1554664815,20.888368239773833
1554666772,20.764513351929605
1554669021,20.345523290495976
1554671347,20.21863174982173
1554673474,20.278102156310602
1554675549,20.03747320172044
1554677466,20.051977661080894
1554679662,20.45540490474808
1554681732,20.959282306605054
1554683414,21.71070821339391
1554685712,22.544194088168542
1554688281,24.78659283630498
1554690609,27.12260053730401
1554692833,28.88842750693958
1554694948,29.712122871335605
1554696978,23.024931025400544
1554698978,23.05419749272927
1554701194,32.67425964495994
1554703275,32.92378486911457
1554705339,33.2295800788128
1554707431,33.44665023819881
1554709483,33.66228329929076
1554711707,33.273468230058434
1554713694,33.0310443530295
1554715941,32.487503120785405
1554718061,32.19267756516296
1554720109,31.128957389862997
1554722219,29.589316938511768
1554724495,29.054064116602305
1554726603,27.853711856675716
1554728408,29.072804716108465
1554730270,29.346816910283742
1554732132,29.468034525008264
1554733934,29.01470113665151
1554735737,27.621498145590472
1554737539,27.087854279867344
1554739525,31.051012831575406
1554741687,30.69883577750397
1554743427,25.69654093606251
1554745229,25.523370205882
1554747092,24.76328152021758
1554748894,24.54617465592738
1554750697,24.321732215212588
1554752991,24.070528147210375
1554754842,23.382846744896597
1554756705,23.34458993280784
1554758520,23.44812800250242
1554760376,23.378094500899444
1554762053,22.804100805106394
1554763915,22.793856799837556
1554765717,22.7953453656036
1554767641,22.58885308468079
1554769442,22.471379325568194
1554771271,22.46938018596697
1554773048,22.470637414604006
1554774849,23.438050356839735
1554776659,23.947988619103754
1554778485,24.453976312040872
1554780137,25.771733818840993
1554782137,25.371397437877185
1554783923,25.954742805454387
1554785725,25.673989101516156
1554787663,27.584363971489594
1554789509,27.37374256687849
1554791428,28.953712930948655
1554793288,28.399101251307556
1554795156,28.925613260552776
1554796959,29.764673134614462
1554798913,29.498386345023107
1554800752,29.818535587409386
1554802666,29.68381642816146
1554804468,28.574821344711964
1554806271,28.13318675200005
1554808073,27.500646731850676
1554809935,26.951110038910077
1554811737,26.37510159460546
1554813539,25.844998378410047
1554815342,25.42657771962675
1554817145,25.208359137729715
1554818947,25.08316997317628
1554820749,24.7432947747878
1554822506,24.717473779655315
1554824354,24.14437926899584
1554826282,25.97247593353017
1554828151,26.287369497985754
1554873490,21.80660837717913
1554875363,21.607187279232416
1554877647,21.702775693967503
1554879929,21.572125506931407
1554881911,21.114366301069452
1554884013,21.12876843507157
1554885897,21.13543909322862
1554887797,20.994993416440852
1554889997,20.438056388056285
1554891896,19.95837744139052
1554893864,19.542174992682114
1554895826,19.140042483682237
1554897830,18.969359925869266
1554899992,19.161149045598435
1554902060,18.84013256241825
1554903982,17.96647210639837
1554905940,17.763446652422097
1554908163,17.8685967544458
1554910207,17.59510088588735
1554912570,22.01041465996692
1554914658,22.348530857082384
1554916607,17.934706923946106
1554918737,17.795169203623775
1554920900,17.983085582479184
1554923003,17.622784489252265
1554925090,17.502108706724563
1554927029,17.37619388517213
1554929210,17.422006362333512
1554931566,17.24981253305163
1554933818,17.571864047626963
1554936369,17.562547878342322
1554938512,17.689841947493967
1554940548,17.738025411446348
1554942830,17.898021981656726
1554945235,18.534927566660826
1554947217,18.780810065204328
1554949080,19.955992777756933
1554950882,20.11135135705775
1554952685,20.5467823126458
1554954487,21.562685010783206
1554956426,17.75770917018289
1554958632,17.727209872036255
1554960495,22.767895814852082
1554962357,22.81694710148107
1554964166,23.970940631914594
1554965963,23.827747279247372
1554967887,24.15034105586131
1554969906,24.10020642222465
1554971799,24.24101593126752
1554973622,24.667691045756854
1554975574,24.618176436303997
1554977440,24.33614943624073
1554979299,24.059133253644582
1554981170,23.80760164323983
1554983026,23.207631513165285
1554984971,22.128770278386813
1554986887,21.696245918597477
1554988861,21.032504666833674
1554990653,20.722262749153494
1554992516,20.254360108386837
1554994318,20.102264210693658
1554996184,19.926005261087347
1554998043,19.709281242195843
1554999850,21.62091231007245
1555001653,21.843702032749903
1555003631,19.00155195026193
1555005674,18.70057880645924
1555007605,18.63500566830703
1555009759,18.498524657310966
1555011803,18.412033718692182
1555013787,18.555818636889214
1555015829,18.40433906753771
1555017691,17.975356832679534
1555019735,18.29320807880154
1555021769,18.60707999520799
1555023552,18.533453303538217
1555025503,18.481736123634928
1555027315,18.823944537407396
1555029168,19.427433391298994
1555031112,20.145471321807644
1555033228,20.85849988342768
1555035184,21.619698184799077
1555037275,22.53645358856497
1555039202,24.283408132862775
1555041003,24.042253706696485
1555042929,19.51025915912756
1555044800,19.127874513986875
1555046711,25.995862565460232
1555048512,26.506916545883534
1555050315,26.344775008028186
1555052117,25.74909147092273
1555053919,25.96509886097948
1555055781,25.973232161592268
1555057584,25.80295245482129
1555059386,25.377035800594527
1555061188,23.709426350254496
1555062989,21.94863715864846
1555064791,22.678088825378207
1555066594,23.102069552115235
1555068456,22.895434808725245
1555070259,22.812831927319237
1555072061,22.776564154778573
1555073864,22.686220161135132
1555075665,22.54768750285761
1555077467,21.925469229807685
1555079270,21.600515132206652
1555081072,21.61479817231222
1555082935,21.49560579337291
1555084737,21.707218373043812
1555086487,25.457336157935863
1555088229,25.703799121475022
